Timestamp,Flow Duration,Source IP,Source Port,Destination IP,Destination Port,Protocol,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
2026-09-20 08:30:00,12276637,192.168.10.42,53625,192.168.1.2,53,17,36,38,9744,38021,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4315414,192.168.10.13,57113,192.168.1.5,80,6,40,38,8775,33113,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5750547,192.168.10.9,62276,192.168.1.8,80,6,7,44,4154,47293,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1331953,172.16.0.175,60181,192.168.1.5,22,6,17,27,1360,3240,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,12193839,192.168.10.12,54925,192.168.1.2,443,6,30,36,10026,39329,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14581315,192.168.10.43,64904,192.168.1.3,80,6,8,16,1798,5431,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14863543,192.168.10.40,53275,192.168.1.4,8080,6,23,5,8699,3561,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2560672,192.168.10.20,57634,192.168.1.9,80,6,16,38,7877,12793,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1154580,172.16.0.9,54625,192.168.1.5,80,6,1844,0,110640,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,2763770,192.168.10.49,50677,192.168.1.3,53,17,17,7,7706,5427,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1194255,172.16.0.121,61975,192.168.1.2,22,6,27,17,2160,2040,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,25354,172.16.0.241,52843,192.168.1.1,22,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,1257741,192.168.10.25,60594,192.168.1.5,8080,6,37,30,18454,32090,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9809169,192.168.10.2,50339,192.168.1.6,8080,6,35,38,5259,19599,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10146399,192.168.10.15,62250,192.168.1.2,8080,6,47,7,27988,2532,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1180317,172.16.0.167,59777,192.168.1.5,22,6,22,17,1760,2040,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,2071559,192.168.10.11,54909,192.168.1.3,80,6,28,26,4246,21782,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10318401,192.168.10.27,62845,192.168.1.7,53,17,14,37,7944,21660,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14827288,192.168.10.42,54939,192.168.1.5,8080,6,8,41,3118,33897,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14973515,192.168.10.30,51101,192.168.1.3,443,6,35,5,4572,3979,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10978896,192.168.10.10,63458,192.168.1.2,80,6,16,40,2926,9798,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,153755,172.16.0.142,57693,192.168.1.3,80,6,2642,0,158520,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,6547332,192.168.10.3,63544,192.168.1.9,53,17,9,46,2195,40440,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11099165,192.168.10.37,51271,192.168.1.2,53,17,7,25,1469,25312,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6968844,192.168.10.32,57249,192.168.1.3,8080,6,14,42,6186,35413,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,732651,192.168.10.13,61577,192.168.1.2,8080,6,13,40,4114,25529,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3526667,192.168.10.19,53694,192.168.1.4,53,17,31,7,14996,4035,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4846511,192.168.10.22,52425,192.168.1.7,8080,6,29,39,16523,33573,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6245687,192.168.10.21,62830,192.168.1.2,443,6,35,28,9060,8519,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8376159,192.168.10.23,49427,192.168.1.1,8080,6,18,46,2126,37787,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1821354,192.168.10.26,57950,192.168.1.1,443,6,44,14,10440,8418,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,27933,172.16.0.84,56844,192.168.1.5,80,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,412228,192.168.10.8,63629,192.168.1.9,80,6,27,47,4162,15362,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9173834,192.168.10.10,63380,192.168.1.6,443,6,29,49,4182,57550,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5790079,192.168.10.19,60077,192.168.1.6,443,6,24,46,4190,55065,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,911135,192.168.10.8,57617,192.168.1.5,8080,6,23,46,8829,41602,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6870897,192.168.10.2,53704,192.168.1.7,8080,6,19,11,4219,11598,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,161870,192.168.10.29,53335,192.168.1.7,80,6,44,12,19231,3119,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5509511,192.168.10.28,60916,192.168.1.8,8080,6,20,36,7942,14674,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7103283,192.168.10.1,51703,192.168.1.9,53,17,38,19,5431,8447,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12232395,192.168.10.16,57976,192.168.1.8,80,6,49,12,11848,7419,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13135652,192.168.10.45,62186,192.168.1.5,443,6,46,11,22463,3827,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2397531,192.168.10.40,59897,192.168.1.9,80,6,28,5,6271,5570,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,588585,172.16.0.236,58047,192.168.1.4,80,6,3164,0,189840,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,8628987,192.168.10.13,51252,192.168.1.3,80,6,19,49,6356,41689,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12301943,192.168.10.30,63488,192.168.1.2,53,17,46,13,20930,11909,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1537669,192.168.10.25,50146,192.168.1.9,53,17,32,37,4261,16327,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1259773,172.16.0.201,64356,192.168.1.8,80,6,3220,0,193200,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,8256870,192.168.10.11,63149,192.168.1.9,80,6,44,30,14803,25653,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1228782,172.16.0.119,53163,192.168.1.3,80,6,4231,0,253860,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,1571393,172.16.0.150,57902,192.168.1.1,80,6,3456,0,207360,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,580816,172.16.0.226,57155,192.168.1.7,22,6,25,16,2000,1920,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,4215160,192.168.10.16,56291,192.168.1.3,53,17,44,36,25259,10496,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11147873,192.168.10.7,55533,192.168.1.3,443,6,31,26,11946,13368,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9056133,192.168.10.13,55422,192.168.1.3,443,6,33,22,16333,5818,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10606173,192.168.10.32,63862,192.168.1.4,53,17,37,32,3792,12297,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11482627,192.168.10.23,54306,192.168.1.6,80,6,25,25,11868,29385,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3767686,192.168.10.39,59102,192.168.1.6,80,6,14,44,2082,37331,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9279339,192.168.10.30,62297,192.168.1.4,80,6,13,11,2701,5168,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13247999,192.168.10.9,51493,192.168.1.7,53,17,19,21,6137,12803,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,293043,192.168.10.43,49339,192.168.1.9,80,6,28,48,14220,44330,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9183832,192.168.10.6,53242,192.168.1.6,80,6,8,32,1869,13502,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11426247,192.168.10.27,62250,192.168.1.9,53,17,29,19,5876,12418,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13745072,192.168.10.3,53493,192.168.1.1,8080,6,13,43,7569,28616,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3902422,192.168.10.48,60720,192.168.1.7,80,6,12,12,6919,4745,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10156483,192.168.10.46,53761,192.168.1.3,80,6,31,19,13119,7347,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10681883,192.168.10.8,61642,192.168.1.7,80,6,31,34,10095,28303,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4128897,192.168.10.23,50175,192.168.1.2,8080,6,34,12,9050,6375,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,344867,172.16.0.159,60438,192.168.1.7,80,6,2937,0,176220,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,13521524,192.168.10.25,61619,192.168.1.6,80,6,47,29,5709,26719,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1209979,172.16.0.5,54121,192.168.1.6,22,6,10,17,800,2040,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,1001770,192.168.10.4,60812,192.168.1.2,8080,6,12,17,5036,15896,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,201072,172.16.0.77,54949,192.168.1.8,22,6,13,21,1040,2520,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,17255,172.16.0.217,50084,192.168.1.8,22,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,14734348,192.168.10.4,58994,192.168.1.1,8080,6,46,10,7879,9149,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,458264,172.16.0.20,62295,192.168.1.6,80,6,2933,0,175980,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,10096168,192.168.10.2,51247,192.168.1.8,443,6,12,36,7107,31608,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,115236,192.168.10.25,62684,192.168.1.2,8080,6,6,27,3411,12347,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1145114,172.16.0.220,51514,192.168.1.2,22,6,11,12,880,1440,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,2965690,192.168.10.32,61602,192.168.1.4,80,6,32,6,12054,5399,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1456784,192.168.10.46,62467,192.168.1.9,443,6,30,11,16976,10576,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13927167,192.168.10.6,65224,192.168.1.1,80,6,43,23,4377,6039,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10533998,192.168.10.37,53313,192.168.1.4,8080,6,48,40,18965,13857,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,629780,172.16.0.70,57985,192.168.1.8,22,6,15,26,1200,3120,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,10448502,192.168.10.10,53988,192.168.1.6,443,6,13,11,6550,9648,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6618283,192.168.10.9,49405,192.168.1.2,53,17,15,10,5387,2999,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4308727,192.168.10.28,60836,192.168.1.9,8080,6,15,20,3915,21965,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1766778,192.168.10.44,54095,192.168.1.5,53,17,44,30,12001,30057,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8317544,192.168.10.40,50590,192.168.1.1,443,6,23,17,7923,4034,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8501482,192.168.10.4,49388,192.168.1.5,443,6,13,6,1815,5376,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3459787,192.168.10.7,64523,192.168.1.9,443,6,27,13,13006,14970,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9642823,192.168.10.24,55973,192.168.1.5,80,6,36,36,16274,36713,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1623601,192.168.10.5,51775,192.168.1.2,80,6,33,34,3854,16171,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9445725,192.168.10.18,59312,192.168.1.7,443,6,11,23,1595,14567,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7398908,192.168.10.25,63271,192.168.1.5,8080,6,15,26,8747,24863,1,1,0,0,1,0,BENIGN
