flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,tcp_flags,tos,label,is_anomaly
CIC-e5f79c4ce900,2026-09-20 08:30:00,172.16.0.219,192.168.1.6,61448,22,TCP,0.011597,2,88,SYN,0,port_scan,1
CIC-853b3a17a370,2026-09-20 08:30:00,192.168.10.5,192.168.1.8,57258,53,UDP,2.862158,65,28421,"FIN,SYN,ACK",0,benign,0
CIC-5e217708d8f8,2026-09-20 08:30:00,192.168.10.30,192.168.1.3,52668,53,UDP,3.036934,35,26309,"FIN,SYN,ACK",0,benign,0
CIC-a5158b3f2862,2026-09-20 08:30:00,192.168.10.36,192.168.1.9,65340,8080,TCP,0.640878,45,8551,"FIN,SYN,ACK",0,benign,0
CIC-903776ab7b6c,2026-09-20 08:30:00,192.168.10.26,192.168.1.4,58329,8080,TCP,7.10102,41,18411,"FIN,SYN,ACK",0,benign,0
CIC-04017d89522e,2026-09-20 08:30:00,192.168.10.9,192.168.1.4,61638,80,TCP,13.476895,81,33108,"FIN,SYN,ACK",0,benign,0
CIC-c96564083c3d,2026-09-20 08:30:00,192.168.10.2,192.168.1.1,64764,8080,TCP,2.65933,48,46783,"FIN,SYN,ACK",0,benign,0
CIC-4278e639fa35,2026-09-20 08:30:00,192.168.10.10,192.168.1.6,51333,80,TCP,1.250145,34,17217,"FIN,SYN,ACK",0,benign,0
CIC-d4a11898aa9c,2026-09-20 08:30:00,192.168.10.21,192.168.1.7,50722,53,UDP,8.727552,32,12757,"FIN,SYN,ACK",0,benign,0
CIC-4fcf47b76ae2,2026-09-20 08:30:00,192.168.10.4,192.168.1.7,57621,53,UDP,5.575095,60,15146,"FIN,SYN,ACK",0,benign,0
CIC-80e0f1ab33f5,2026-09-20 08:30:00,192.168.10.5,192.168.1.1,54080,80,TCP,10.869992,12,9904,"FIN,SYN,ACK",0,benign,0
CIC-698ef9873ae4,2026-09-20 08:30:00,172.16.0.120,192.168.1.7,58134,80,TCP,0.545936,4341,260460,SYN,0,syn_flood,1
CIC-711acc43f1de,2026-09-20 08:30:00,192.168.10.29,192.168.1.9,62761,53,UDP,7.359029,30,16369,"FIN,SYN,ACK",0,benign,0
CIC-4fd3b2ce875e,2026-09-20 08:30:00,192.168.10.41,192.168.1.1,56009,53,UDP,13.300705,17,7731,"FIN,SYN,ACK",0,benign,0
CIC-bd0d4dc3b5e7,2026-09-20 08:30:00,192.168.10.43,192.168.1.1,55132,443,TCP,6.960307,45,16127,"FIN,SYN,ACK",0,benign,0
CIC-5b8b39ec5bd6,2026-09-20 08:30:00,192.168.10.5,192.168.1.4,53043,80,TCP,9.051684,41,36345,"FIN,SYN,ACK",0,benign,0
CIC-056b2539ccee,2026-09-20 08:30:00,172.16.0.46,192.168.1.3,65325,8080,TCP,0.003315,1,44,SYN,0,port_scan,1
CIC-1b39eaedb20d,2026-09-20 08:30:00,192.168.10.28,192.168.1.3,49331,53,UDP,1.124339,50,27391,"FIN,SYN,ACK",0,benign,0
CIC-4fa97d5ce7cc,2026-09-20 08:30:00,192.168.10.30,192.168.1.2,58923,80,TCP,3.90138,53,21635,"FIN,SYN,ACK",0,benign,0
CIC-9241a35eb57d,2026-09-20 08:30:00,192.168.10.37,192.168.1.8,54024,8080,TCP,13.393495,62,25574,"FIN,SYN,ACK",0,benign,0
CIC-70947af21149,2026-09-20 08:30:00,192.168.10.45,192.168.1.4,57132,8080,TCP,10.244343,64,39044,"FIN,SYN,ACK",0,benign,0
CIC-0665c293fa04,2026-09-20 08:30:00,192.168.10.5,192.168.1.7,52395,80,TCP,7.938163,20,8653,"FIN,SYN,ACK",0,benign,0
CIC-649121ae5b16,2026-09-20 08:30:00,172.16.0.27,192.168.1.1,50276,22,TCP,1.370361,52,5120,"SYN,ACK",0,ssh_brute_force,1
CIC-e565f9dcc3ea,2026-09-20 08:30:00,192.168.10.23,192.168.1.9,54434,8080,TCP,11.372374,43,22033,"FIN,SYN,ACK",0,benign,0
CIC-813c00875d45,2026-09-20 08:30:00,192.168.10.19,192.168.1.5,65496,53,UDP,8.83345,49,23897,"FIN,SYN,ACK",0,benign,0
CIC-608b56a71f33,2026-09-20 08:30:00,192.168.10.24,192.168.1.8,55775,443,TCP,8.114594,32,9610,"FIN,SYN,ACK",0,benign,0
CIC-844efa80b07e,2026-09-20 08:30:00,192.168.10.40,192.168.1.9,59387,53,UDP,9.877142,63,44730,"FIN,SYN,ACK",0,benign,0
CIC-4b66432a29a0,2026-09-20 08:30:00,192.168.10.28,192.168.1.3,60276,443,TCP,1.56284,38,20203,"FIN,SYN,ACK",0,benign,0
CIC-e875e300dec9,2026-09-20 08:30:00,192.168.10.48,192.168.1.3,58840,53,UDP,3.364982,14,8590,"FIN,SYN,ACK",0,benign,0
CIC-696438cdbc6e,2026-09-20 08:30:00,192.168.10.17,192.168.1.8,49977,53,UDP,12.968419,26,10606,"FIN,SYN,ACK",0,benign,0
CIC-b080564206dc,2026-09-20 08:30:00,172.16.0.97,192.168.1.9,57427,8080,TCP,0.019295,2,88,SYN,0,port_scan,1
CIC-ee64e3950910,2026-09-20 08:30:00,172.16.0.218,192.168.1.8,55432,8080,TCP,0.017576,1,44,SYN,0,port_scan,1
CIC-6fa1cf5fe909,2026-09-20 08:30:00,192.168.10.10,192.168.1.9,49986,53,UDP,1.70677,85,50300,"FIN,SYN,ACK",0,benign,0
CIC-4456d58b9589,2026-09-20 08:30:00,192.168.10.34,192.168.1.2,57320,53,UDP,7.856014,95,59423,"FIN,SYN,ACK",0,benign,0
CIC-d6faf85b2fc2,2026-09-20 08:30:00,192.168.10.30,192.168.1.6,64557,8080,TCP,14.259919,33,8270,"FIN,SYN,ACK",0,benign,0
CIC-02b9b1e1b5dd,2026-09-20 08:30:00,192.168.10.13,192.168.1.7,50737,443,TCP,9.652645,91,28619,"FIN,SYN,ACK",0,benign,0
CIC-9096928a71d7,2026-09-20 08:30:00,192.168.10.18,192.168.1.4,51825,80,TCP,2.230192,20,7689,"FIN,SYN,ACK",0,benign,0
CIC-ddab82de89a8,2026-09-20 08:30:00,192.168.10.3,192.168.1.9,63937,8080,TCP,9.411081,48,25305,"FIN,SYN,ACK",0,benign,0
CIC-231611be51f9,2026-09-20 08:30:00,192.168.10.2,192.168.1.9,64848,53,UDP,9.321192,74,25627,"FIN,SYN,ACK",0,benign,0
CIC-e4bed0b8c812,2026-09-20 08:30:00,192.168.10.1,192.168.1.5,56311,80,TCP,5.690363,50,24436,"FIN,SYN,ACK",0,benign,0
CIC-61f55510f233,2026-09-20 08:30:00,192.168.10.31,192.168.1.9,54389,443,TCP,7.936795,64,28107,"FIN,SYN,ACK",0,benign,0
CIC-11dbd73d00bd,2026-09-20 08:30:00,192.168.10.27,192.168.1.9,60501,53,UDP,7.514239,27,14716,"FIN,SYN,ACK",0,benign,0
CIC-c292fe4c025e,2026-09-20 08:30:00,192.168.10.6,192.168.1.3,61385,80,TCP,6.982609,50,41098,"FIN,SYN,ACK",0,benign,0
CIC-5fbe9adad823,2026-09-20 08:30:00,192.168.10.4,192.168.1.4,65462,80,TCP,5.971175,54,26428,"FIN,SYN,ACK",0,benign,0
CIC-bb18ca8e0cbc,2026-09-20 08:30:00,192.168.10.13,192.168.1.8,60566,8080,TCP,11.27758,31,23180,"FIN,SYN,ACK",0,benign,0
CIC-a74c4295348a,2026-09-20 08:30:00,172.16.0.73,192.168.1.4,62851,22,TCP,1.404036,27,2560,"SYN,ACK",0,ssh_brute_force,1
CIC-92fa72e30f7c,2026-09-20 08:30:00,172.16.0.221,192.168.1.2,54629,80,TCP,0.00119,2,88,SYN,0,port_scan,1
CIC-df1d3b3f4006,2026-09-20 08:30:00,192.168.10.43,192.168.1.8,51190,8080,TCP,6.065444,55,43218,"FIN,SYN,ACK",0,benign,0
CIC-ba823b654652,2026-09-20 08:30:00,192.168.10.22,192.168.1.8,55888,443,TCP,1.37658,39,34445,"FIN,SYN,ACK",0,benign,0
CIC-6f29ec12222c,2026-09-20 08:30:00,192.168.10.40,192.168.1.8,52961,80,TCP,11.314235,62,28005,"FIN,SYN,ACK",0,benign,0
CIC-02fa538cbf15,2026-09-20 08:30:00,192.168.10.5,192.168.1.2,53594,8080,TCP,13.305351,80,56531,"FIN,SYN,ACK",0,benign,0
CIC-bc699ea55e2c,2026-09-20 08:30:00,172.16.0.210,192.168.1.9,64124,80,TCP,1.735683,3011,180660,SYN,0,syn_flood,1
CIC-2789520d144e,2026-09-20 08:30:00,192.168.10.21,192.168.1.6,60851,80,TCP,14.395964,35,22886,"FIN,SYN,ACK",0,benign,0
CIC-928e7d64a185,2026-09-20 08:30:00,192.168.10.44,192.168.1.6,58055,8080,TCP,4.363867,50,15390,"FIN,SYN,ACK",0,benign,0
CIC-71c226c782b5,2026-09-20 08:30:00,192.168.10.10,192.168.1.7,60835,443,TCP,6.457464,40,28642,"FIN,SYN,ACK",0,benign,0
CIC-97b626e8659d,2026-09-20 08:30:00,192.168.10.36,192.168.1.8,64263,443,TCP,8.644292,60,50682,"FIN,SYN,ACK",0,benign,0
CIC-c8bee3c3e170,2026-09-20 08:30:00,192.168.10.37,192.168.1.5,50253,443,TCP,12.702828,57,52161,"FIN,SYN,ACK",0,benign,0
CIC-0b58f6176ac1,2026-09-20 08:30:00,192.168.10.42,192.168.1.4,60450,443,TCP,5.946667,53,16291,"FIN,SYN,ACK",0,benign,0
CIC-e30e225c28f1,2026-09-20 08:30:00,192.168.10.4,192.168.1.6,61260,53,UDP,3.727416,40,36106,"FIN,SYN,ACK",0,benign,0
CIC-5a73507ab85e,2026-09-20 08:30:00,192.168.10.29,192.168.1.5,52863,443,TCP,9.233513,55,25776,"FIN,SYN,ACK",0,benign,0
CIC-da0566d3cc87,2026-09-20 08:30:00,192.168.10.42,192.168.1.2,53625,53,UDP,12.276637,74,47765,"FIN,SYN,ACK",0,benign,0
CIC-a32474b06978,2026-09-20 08:30:00,192.168.10.13,192.168.1.5,57113,80,TCP,4.315414,78,41888,"FIN,SYN,ACK",0,benign,0
CIC-8a890265cd2b,2026-09-20 08:30:00,192.168.10.9,192.168.1.8,62276,80,TCP,5.750547,51,51447,"FIN,SYN,ACK",0,benign,0
CIC-9a666f4e9ed1,2026-09-20 08:30:00,172.16.0.175,192.168.1.5,60181,22,TCP,1.331953,44,4600,"SYN,ACK",0,ssh_brute_force,1
CIC-469424401701,2026-09-20 08:30:00,192.168.10.12,192.168.1.2,54925,443,TCP,12.193839,66,49355,"FIN,SYN,ACK",0,benign,0
CIC-d63dac781f90,2026-09-20 08:30:00,192.168.10.43,192.168.1.3,64904,80,TCP,14.581315,24,7229,"FIN,SYN,ACK",0,benign,0
CIC-3d31989c58a3,2026-09-20 08:30:00,192.168.10.40,192.168.1.4,53275,8080,TCP,14.863543,28,12260,"FIN,SYN,ACK",0,benign,0
CIC-d3931599f3d8,2026-09-20 08:30:00,192.168.10.20,192.168.1.9,57634,80,TCP,2.560672,54,20670,"FIN,SYN,ACK",0,benign,0
CIC-7881c0497136,2026-09-20 08:30:00,172.16.0.9,192.168.1.5,54625,80,TCP,1.15458,1844,110640,SYN,0,syn_flood,1
CIC-9a754a782f89,2026-09-20 08:30:00,192.168.10.49,192.168.1.3,50677,53,UDP,2.76377,24,13133,"FIN,SYN,ACK",0,benign,0
CIC-8d0b77bfbd73,2026-09-20 08:30:00,172.16.0.121,192.168.1.2,61975,22,TCP,1.194255,44,4200,"SYN,ACK",0,ssh_brute_force,1
CIC-9ba3fed8a05e,2026-09-20 08:30:00,172.16.0.241,192.168.1.1,52843,22,TCP,0.025354,2,88,SYN,0,port_scan,1
CIC-5fdae62c95c9,2026-09-20 08:30:00,192.168.10.25,192.168.1.5,60594,8080,TCP,1.257741,67,50544,"FIN,SYN,ACK",0,benign,0
CIC-b7c65ce90640,2026-09-20 08:30:00,192.168.10.2,192.168.1.6,50339,8080,TCP,9.809169,73,24858,"FIN,SYN,ACK",0,benign,0
CIC-1546dc421062,2026-09-20 08:30:00,192.168.10.15,192.168.1.2,62250,8080,TCP,10.146399,54,30520,"FIN,SYN,ACK",0,benign,0
CIC-5bd1f1f71440,2026-09-20 08:30:00,172.16.0.167,192.168.1.5,59777,22,TCP,1.180317,39,3800,"SYN,ACK",0,ssh_brute_force,1
CIC-2e0e56bfc08b,2026-09-20 08:30:00,192.168.10.11,192.168.1.3,54909,80,TCP,2.071559,54,26028,"FIN,SYN,ACK",0,benign,0
CIC-6dd245f6d9b8,2026-09-20 08:30:00,192.168.10.27,192.168.1.7,62845,53,UDP,10.318401,51,29604,"FIN,SYN,ACK",0,benign,0
CIC-e5f2b2b4e566,2026-09-20 08:30:00,192.168.10.42,192.168.1.5,54939,8080,TCP,14.827288,49,37015,"FIN,SYN,ACK",0,benign,0
CIC-bc2bc8f5cacf,2026-09-20 08:30:00,192.168.10.30,192.168.1.3,51101,443,TCP,14.973515,40,8551,"FIN,SYN,ACK",0,benign,0
CIC-3ca30e206b97,2026-09-20 08:30:00,192.168.10.10,192.168.1.2,63458,80,TCP,10.978896,56,12724,"FIN,SYN,ACK",0,benign,0
CIC-f58d233d1db2,2026-09-20 08:30:00,172.16.0.142,192.168.1.3,57693,80,TCP,0.153755,2642,158520,SYN,0,syn_flood,1
CIC-8fbc3f68c609,2026-09-20 08:30:00,192.168.10.3,192.168.1.9,63544,53,UDP,6.547332,55,42635,"FIN,SYN,ACK",0,benign,0
CIC-862aeb778bb5,2026-09-20 08:30:00,192.168.10.37,192.168.1.2,51271,53,UDP,11.099165,32,26781,"FIN,SYN,ACK",0,benign,0
CIC-481b659148fe,2026-09-20 08:30:00,192.168.10.32,192.168.1.3,57249,8080,TCP,6.968844,56,41599,"FIN,SYN,ACK",0,benign,0
CIC-d266a52fb1e9,2026-09-20 08:30:00,192.168.10.13,192.168.1.2,61577,8080,TCP,0.732651,53,29643,"FIN,SYN,ACK",0,benign,0
CIC-79a788a2c60f,2026-09-20 08:30:00,192.168.10.19,192.168.1.4,53694,53,UDP,3.526667,38,19031,"FIN,SYN,ACK",0,benign,0
CIC-a118ff434b65,2026-09-20 08:30:00,192.168.10.22,192.168.1.7,52425,8080,TCP,4.846511,68,50096,"FIN,SYN,ACK",0,benign,0
CIC-01f9170f2857,2026-09-20 08:30:00,192.168.10.21,192.168.1.2,62830,443,TCP,6.245687,63,17579,"FIN,SYN,ACK",0,benign,0
CIC-1cf36c59eb85,2026-09-20 08:30:00,192.168.10.23,192.168.1.1,49427,8080,TCP,8.376159,64,39913,"FIN,SYN,ACK",0,benign,0
CIC-2d93a29dc7e1,2026-09-20 08:30:00,192.168.10.26,192.168.1.1,57950,443,TCP,1.821354,58,18858,"FIN,SYN,ACK",0,benign,0
CIC-c5e66c2d0d12,2026-09-20 08:30:00,172.16.0.84,192.168.1.5,56844,80,TCP,0.027933,1,44,SYN,0,port_scan,1
CIC-a18e3b0bfac0,2026-09-20 08:30:00,192.168.10.8,192.168.1.9,63629,80,TCP,0.412228,74,19524,"FIN,SYN,ACK",0,benign,0
CIC-3f4573156258,2026-09-20 08:30:00,192.168.10.10,192.168.1.6,63380,443,TCP,9.173834,78,61732,"FIN,SYN,ACK",0,benign,0
CIC-5d062588b73b,2026-09-20 08:30:00,192.168.10.19,192.168.1.6,60077,443,TCP,5.790079,70,59255,"FIN,SYN,ACK",0,benign,0
CIC-7ec3dcc13bc8,2026-09-20 08:30:00,192.168.10.8,192.168.1.5,57617,8080,TCP,0.911135,69,50431,"FIN,SYN,ACK",0,benign,0
CIC-6c6e0e579afd,2026-09-20 08:30:00,192.168.10.2,192.168.1.7,53704,8080,TCP,6.870897,30,15817,"FIN,SYN,ACK",0,benign,0
CIC-a608190c6e6c,2026-09-20 08:30:00,192.168.10.29,192.168.1.7,53335,80,TCP,0.16187,56,22350,"FIN,SYN,ACK",0,benign,0
CIC-c4537ca13019,2026-09-20 08:30:00,192.168.10.28,192.168.1.8,60916,8080,TCP,5.509511,56,22616,"FIN,SYN,ACK",0,benign,0
CIC-eb3eb897ac56,2026-09-20 08:30:00,192.168.10.1,192.168.1.9,51703,53,UDP,7.103283,57,13878,"FIN,SYN,ACK",0,benign,0
CIC-ace6fc2f434a,2026-09-20 08:30:00,192.168.10.16,192.168.1.8,57976,80,TCP,12.232395,61,19267,"FIN,SYN,ACK",0,benign,0
CIC-abb65eff5ec3,2026-09-20 08:30:00,192.168.10.45,192.168.1.5,62186,443,TCP,13.135652,57,26290,"FIN,SYN,ACK",0,benign,0
CIC-8d3b198cd4ea,2026-09-20 08:30:00,192.168.10.40,192.168.1.9,59897,80,TCP,2.397531,33,11841,"FIN,SYN,ACK",0,benign,0
CIC-939b6703c389,2026-09-20 08:30:00,172.16.0.236,192.168.1.4,58047,80,TCP,0.588585,3164,189840,SYN,0,syn_flood,1
CIC-657c385906c1,2026-09-20 08:30:00,192.168.10.13,192.168.1.3,51252,80,TCP,8.628987,68,48045,"FIN,SYN,ACK",0,benign,0
CIC-2ed6b57d2ffb,2026-09-20 08:30:00,192.168.10.30,192.168.1.2,63488,53,UDP,12.301943,59,32839,"FIN,SYN,ACK",0,benign,0
CIC-d93a979d1a49,2026-09-20 08:30:00,192.168.10.25,192.168.1.9,50146,53,UDP,1.537669,69,20588,"FIN,SYN,ACK",0,benign,0
CIC-d5b19e1ba4f5,2026-09-20 08:30:00,172.16.0.201,192.168.1.8,64356,80,TCP,1.259773,3220,193200,SYN,0,syn_flood,1
CIC-816ded783b57,2026-09-20 08:30:00,192.168.10.11,192.168.1.9,63149,80,TCP,8.25687,74,40456,"FIN,SYN,ACK",0,benign,0
CIC-57962dc687be,2026-09-20 08:30:00,172.16.0.119,192.168.1.3,53163,80,TCP,1.228782,4231,253860,SYN,0,syn_flood,1
CIC-06a547645ac7,2026-09-20 08:30:00,172.16.0.150,192.168.1.1,57902,80,TCP,1.571393,3456,207360,SYN,0,syn_flood,1
CIC-d34deec54933,2026-09-20 08:30:00,172.16.0.226,192.168.1.7,57155,22,TCP,0.580816,41,3920,"SYN,ACK",0,ssh_brute_force,1
CIC-cd6905e03547,2026-09-20 08:30:00,192.168.10.16,192.168.1.3,56291,53,UDP,4.21516,80,35755,"FIN,SYN,ACK",0,benign,0
CIC-df3b743f1d31,2026-09-20 08:30:00,192.168.10.7,192.168.1.3,55533,443,TCP,11.147873,57,25314,"FIN,SYN,ACK",0,benign,0
CIC-0f72425dc818,2026-09-20 08:30:00,192.168.10.13,192.168.1.3,55422,443,TCP,9.056133,55,22151,"FIN,SYN,ACK",0,benign,0
CIC-737c83862bdd,2026-09-20 08:30:00,192.168.10.32,192.168.1.4,63862,53,UDP,10.606173,69,16089,"FIN,SYN,ACK",0,benign,0
CIC-e479a558a4fd,2026-09-20 08:30:00,192.168.10.23,192.168.1.6,54306,80,TCP,11.482627,50,41253,"FIN,SYN,ACK",0,benign,0
CIC-6d1b6ba9f077,2026-09-20 08:30:00,192.168.10.39,192.168.1.6,59102,80,TCP,3.767686,58,39413,"FIN,SYN,ACK",0,benign,0
CIC-0e32f8d7920d,2026-09-20 08:30:00,192.168.10.30,192.168.1.4,62297,80,TCP,9.279339,24,7869,"FIN,SYN,ACK",0,benign,0
CIC-2b163abf54fb,2026-09-20 08:30:00,192.168.10.9,192.168.1.7,51493,53,UDP,13.247999,40,18940,"FIN,SYN,ACK",0,benign,0
CIC-4dfeaa20c261,2026-09-20 08:30:00,192.168.10.43,192.168.1.9,49339,80,TCP,0.293043,76,58550,"FIN,SYN,ACK",0,benign,0
CIC-56124d3f05ac,2026-09-20 08:30:00,192.168.10.6,192.168.1.6,53242,80,TCP,9.183832,40,15371,"FIN,SYN,ACK",0,benign,0
CIC-59efcf40682a,2026-09-20 08:30:00,192.168.10.27,192.168.1.9,62250,53,UDP,11.426247,48,18294,"FIN,SYN,ACK",0,benign,0
CIC-a4714d5b89eb,2026-09-20 08:30:00,192.168.10.3,192.168.1.1,53493,8080,TCP,13.745072,56,36185,"FIN,SYN,ACK",0,benign,0
CIC-46bbb5cdbc2a,2026-09-20 08:30:00,192.168.10.48,192.168.1.7,60720,80,TCP,3.902422,24,11664,"FIN,SYN,ACK",0,benign,0
CIC-19a2ff2d8a48,2026-09-20 08:30:00,192.168.10.46,192.168.1.3,53761,80,TCP,10.156483,50,20466,"FIN,SYN,ACK",0,benign,0
CIC-b01dfda83b9c,2026-09-20 08:30:00,192.168.10.8,192.168.1.7,61642,80,TCP,10.681883,65,38398,"FIN,SYN,ACK",0,benign,0
CIC-795705110932,2026-09-20 08:30:00,192.168.10.23,192.168.1.2,50175,8080,TCP,4.128897,46,15425,"FIN,SYN,ACK",0,benign,0
CIC-76803c3fde5e,2026-09-20 08:30:00,172.16.0.159,192.168.1.7,60438,80,TCP,0.344867,2937,176220,SYN,0,syn_flood,1
CIC-5ceef0845af5,2026-09-20 08:30:00,192.168.10.25,192.168.1.6,61619,80,TCP,13.521524,76,32428,"FIN,SYN,ACK",0,benign,0
CIC-bc5cfde0b720,2026-09-20 08:30:00,172.16.0.5,192.168.1.6,54121,22,TCP,1.209979,27,2840,"SYN,ACK",0,ssh_brute_force,1
CIC-d30a876c327c,2026-09-20 08:30:00,192.168.10.4,192.168.1.2,60812,8080,TCP,1.00177,29,20932,"FIN,SYN,ACK",0,benign,0
CIC-3d4c2c336bb5,2026-09-20 08:30:00,172.16.0.77,192.168.1.8,54949,22,TCP,0.201072,34,3560,"SYN,ACK",0,ssh_brute_force,1
CIC-62eeb774fd5c,2026-09-20 08:30:00,172.16.0.217,192.168.1.8,50084,22,TCP,0.017255,1,44,SYN,0,port_scan,1
CIC-e5c95c3796bb,2026-09-20 08:30:00,192.168.10.4,192.168.1.1,58994,8080,TCP,14.734348,56,17028,"FIN,SYN,ACK",0,benign,0
CIC-ff63fa33351a,2026-09-20 08:30:00,172.16.0.20,192.168.1.6,62295,80,TCP,0.458264,2933,175980,SYN,0,syn_flood,1
CIC-f8b7be8b40bb,2026-09-20 08:30:00,192.168.10.2,192.168.1.8,51247,443,TCP,10.096168,48,38715,"FIN,SYN,ACK",0,benign,0
CIC-6485e3ee4bc9,2026-09-20 08:30:00,192.168.10.25,192.168.1.2,62684,8080,TCP,0.115236,33,15758,"FIN,SYN,ACK",0,benign,0
CIC-0544b9c6edf6,2026-09-20 08:30:00,172.16.0.220,192.168.1.2,51514,22,TCP,1.145114,23,2320,"SYN,ACK",0,ssh_brute_force,1
CIC-95f57caba0f8,2026-09-20 08:30:00,192.168.10.32,192.168.1.4,61602,80,TCP,2.96569,38,17453,"FIN,SYN,ACK",0,benign,0
CIC-7492bbd95285,2026-09-20 08:30:00,192.168.10.46,192.168.1.9,62467,443,TCP,1.456784,41,27552,"FIN,SYN,ACK",0,benign,0
CIC-e9b8a1140b4f,2026-09-20 08:30:00,192.168.10.6,192.168.1.1,65224,80,TCP,13.927167,66,10416,"FIN,SYN,ACK",0,benign,0
CIC-1c08759ede3d,2026-09-20 08:30:00,192.168.10.37,192.168.1.4,53313,8080,TCP,10.533998,88,32822,"FIN,SYN,ACK",0,benign,0
CIC-f8765eb7d04c,2026-09-20 08:30:00,172.16.0.70,192.168.1.8,57985,22,TCP,0.62978,41,4320,"SYN,ACK",0,ssh_brute_force,1
CIC-5db1948f01e7,2026-09-20 08:30:00,192.168.10.10,192.168.1.6,53988,443,TCP,10.448502,24,16198,"FIN,SYN,ACK",0,benign,0
CIC-72f3d632148a,2026-09-20 08:30:00,192.168.10.9,192.168.1.2,49405,53,UDP,6.618283,25,8386,"FIN,SYN,ACK",0,benign,0
CIC-080f5226c99d,2026-09-20 08:30:00,192.168.10.28,192.168.1.9,60836,8080,TCP,4.308727,35,25880,"FIN,SYN,ACK",0,benign,0
CIC-866242956a04,2026-09-20 08:30:00,192.168.10.44,192.168.1.5,54095,53,UDP,1.766778,74,42058,"FIN,SYN,ACK",0,benign,0
CIC-4f81e980a9e1,2026-09-20 08:30:00,192.168.10.40,192.168.1.1,50590,443,TCP,8.317544,40,11957,"FIN,SYN,ACK",0,benign,0
CIC-d713bc568c04,2026-09-20 08:30:00,192.168.10.4,192.168.1.5,49388,443,TCP,8.501482,19,7191,"FIN,SYN,ACK",0,benign,0
CIC-0e2e626872a2,2026-09-20 08:30:00,192.168.10.7,192.168.1.9,64523,443,TCP,3.459787,40,27976,"FIN,SYN,ACK",0,benign,0
CIC-80e7e08bb66f,2026-09-20 08:30:00,192.168.10.24,192.168.1.5,55973,80,TCP,9.642823,72,52987,"FIN,SYN,ACK",0,benign,0
CIC-199ae711e99d,2026-09-20 08:30:00,192.168.10.5,192.168.1.2,51775,80,TCP,1.623601,67,20025,"FIN,SYN,ACK",0,benign,0
CIC-856fd329459e,2026-09-20 08:30:00,192.168.10.18,192.168.1.7,59312,443,TCP,9.445725,34,16162,"FIN,SYN,ACK",0,benign,0
CIC-cfed768277b6,2026-09-20 08:30:00,192.168.10.25,192.168.1.5,63271,8080,TCP,7.398908,41,33610,"FIN,SYN,ACK",0,benign,0
