flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,tcp_flags,tos,label,is_anomaly
FLW-392643-2348a371,2026-09-20T08:25:06.792842,10.100.3.33,104.121.206.68,51738,443,TCP,0.56834,57,53396,"SYN,ACK,PSH,FIN",0,benign,0
FLW-572471-c4b86eab,2026-09-20T08:36:47.835387,10.100.2.21,151.84.168.37,50604,443,TCP,1.52218,38,26979,"SYN,ACK,PSH,FIN",0,benign,0
FLW-352452-1712a300,2026-09-20T08:28:23.632060,10.100.5.32,151.193.178.91,52445,443,TCP,1.41897,27,21575,"SYN,ACK,PSH,FIN",0,benign,0
FLW-958851-c5283a7b,2026-09-20T08:23:52.405606,10.100.7.10,104.68.195.247,60494,443,TCP,1.58936,35,23629,"SYN,ACK,PSH,FIN",0,benign,0
FLW-518023-1b573afa,2026-09-20T08:47:09.176146,10.100.1.29,151.143.202.78,51336,443,TCP,1.67586,67,33047,"SYN,ACK,PSH,FIN",0,benign,0
FLW-343490-acac51ef,2026-09-20T08:38:19.292016,10.100.8.11,10.200.2.53,56897,53,UDP,0.04678,2,315,NONE,0,benign,0
FLW-215536-3f12ad31,2026-09-20T08:50:06.667142,10.100.9.38,151.72.62.168,61016,443,TCP,0.79274,81,65672,"SYN,ACK,PSH,FIN",0,benign,0
FLW-814962-c7ade057,2026-09-20T08:18:59.414650,10.100.1.39,10.200.2.25,58741,123,UDP,0.01655,2,96,NONE,0,benign,0
FLW-163597-d4bc91ce,2026-09-20T08:55:47.432410,10.100.7.40,20.112.41.212,58894,443,TCP,6.92908,56,52568,"SYN,ACK,PSH,FIN",0,benign,0
FLW-576109-34ae7b48,2026-09-20T08:17:32.046382,10.100.6.38,10.200.1.53,61715,53,UDP,0.05775,2,341,NONE,0,benign,0
FLW-238611-411f9b64,2026-09-20T08:26:24.319318,10.100.6.43,10.200.2.53,58213,53,UDP,0.05825,4,381,NONE,0,benign,0
FLW-652341-5048a0bd,2026-09-20T08:57:02.118183,10.100.7.28,10.200.2.53,52557,53,UDP,0.01909,2,496,NONE,0,benign,0
FLW-783925-2d68478b,2026-09-20T08:24:48.493669,10.100.7.36,151.141.139.95,64886,443,TCP,3.56212,31,17856,"SYN,ACK,PSH,FIN",0,benign,0
FLW-730862-6437ba5b,2026-09-20T08:50:25.711528,10.100.9.14,157.124.171.125,53743,443,TCP,0.98621,24,16759,"SYN,ACK,PSH,FIN",0,benign,0
FLW-827315-20b4ab05,2026-09-20T08:13:57.835728,10.100.2.13,157.211.117.206,54347,443,TCP,1.39471,31,30629,"SYN,ACK,PSH,FIN",0,benign,0
FLW-316987-46dbeb9d,2026-09-20T08:34:02.908194,10.200.3.23,10.200.3.30,58415,1433,TCP,3.94033,141,135717,"SYN,ACK,PSH",16,benign,0
FLW-630235-09ebac70,2026-09-20T08:51:15.310981,10.100.9.43,10.200.2.14,50492,123,UDP,0.00707,2,96,NONE,0,benign,0
FLW-326910-2056f3a8,2026-09-20T08:12:20.954784,10.100.5.30,20.169.104.104,60521,443,TCP,1.56049,31,20040,"SYN,ACK,PSH,FIN",0,benign,0
FLW-774886-7b6151d6,2026-09-20T08:29:38.949643,10.100.8.39,104.83.231.95,61630,443,TCP,1.16045,84,67144,"SYN,ACK,PSH,FIN",0,benign,0
FLW-835387-c6f08d5b,2026-09-20T08:49:52.537182,10.100.8.40,13.41.229.128,51515,443,TCP,4.62619,50,38803,"SYN,ACK,PSH,FIN",0,benign,0
FLW-688824-f6efa74f,2026-09-20T08:23:55.121355,10.100.6.31,157.77.174.161,57308,443,TCP,0.9846,62,38860,"SYN,ACK,PSH,FIN",0,benign,0
FLW-764631-080414fe,2026-09-20T08:16:56.392038,10.200.1.21,10.200.3.10,53180,1433,TCP,9.06093,130,124767,"SYN,ACK,PSH",16,benign,0
FLW-142404-9e6c3a6c,2026-09-20T08:44:22.159714,10.100.5.22,10.200.3.22,56834,123,UDP,0.00362,2,96,NONE,0,benign,0
FLW-650681-dfd1afe0,2026-09-20T08:45:55.795341,10.100.5.48,104.180.71.199,51130,443,TCP,1.71787,67,46873,"SYN,ACK,PSH,FIN",0,benign,0
FLW-194122-99124942,2026-09-20T08:36:51.404334,10.100.9.19,13.198.194.50,49723,443,TCP,0.95725,41,14035,"SYN,ACK,PSH,FIN",0,benign,0
FLW-773276-d0f7b6f5,2026-09-20T08:32:22.725785,10.100.2.39,10.200.2.53,50389,53,UDP,0.03828,2,477,NONE,0,benign,0
FLW-311999-ba82c872,2026-09-20T08:13:44.602085,10.100.7.27,10.200.2.53,52855,53,UDP,0.01892,2,419,NONE,0,benign,0
FLW-786379-2677eb08,2026-09-20T08:12:20.166244,10.100.6.12,20.112.73.6,56357,443,TCP,0.1111,67,64080,"SYN,ACK,PSH,FIN",0,benign,0
FLW-148830-448a924f,2026-09-20T08:34:07.541433,10.200.3.23,10.200.3.30,62790,1433,TCP,7.26829,109,81098,"SYN,ACK,PSH",16,benign,0
FLW-675915-999d5be0,2026-09-20T08:52:44.287941,10.100.1.24,151.143.202.78,51586,443,TCP,4.63912,65,41918,"SYN,ACK,PSH,FIN",0,benign,0
FLW-758886-71a91242,2026-09-20T08:43:58.485759,10.100.2.24,157.111.247.253,56937,443,TCP,0.26576,72,46519,"SYN,ACK,PSH,FIN",0,benign,0
FLW-957970-5ace9230,2026-09-20T08:44:19.935815,10.100.3.32,157.153.183.223,54558,443,TCP,0.10125,74,36793,"SYN,ACK,PSH,FIN",0,benign,0
FLW-852959-a2203a41,2026-09-20T08:34:19.933805,10.100.2.41,151.72.62.168,56297,443,TCP,4.36001,95,40390,"SYN,ACK,PSH,FIN",0,benign,0
FLW-238718-0baaa971,2026-09-20T08:36:14.251100,10.100.8.39,151.42.136.12,59775,443,TCP,1.99831,34,15490,"SYN,ACK,PSH,FIN",0,benign,0
FLW-365711-d2cbc221,2026-09-20T08:30:02.184689,10.100.1.15,151.25.114.230,65534,443,TCP,3.11522,31,25605,"SYN,ACK,PSH,FIN",0,benign,0
FLW-839684-01e736b2,2026-09-20T08:55:58.229958,10.100.6.32,10.200.1.53,58215,53,UDP,0.01112,2,154,NONE,0,benign,0
FLW-157793-30c84e00,2026-09-20T08:57:37.367303,10.100.1.10,151.197.86.169,59548,443,TCP,0.78662,40,36616,"SYN,ACK,PSH,FIN",0,benign,0
FLW-574896-15fc98e8,2026-09-20T08:20:09.556764,10.100.6.26,13.44.77.235,64712,443,TCP,0.63666,63,53961,"SYN,ACK,PSH,FIN",0,benign,0
FLW-379616-10ba1ba0,2026-09-20T08:59:29.239605,10.200.1.28,10.200.3.30,59051,1433,TCP,5.39368,106,79342,"SYN,ACK,PSH",16,benign,0
FLW-391685-54b18f26,2026-09-20T08:19:32.778830,10.200.2.16,10.200.3.20,50814,1433,TCP,2.03416,122,117846,"SYN,ACK,PSH",16,benign,0
FLW-883815-a69579a8,2026-09-20T08:20:12.824732,10.100.4.25,10.200.1.53,55910,53,UDP,0.03391,4,396,NONE,0,benign,0
FLW-576727-6ea1213a,2026-09-20T08:16:03.422732,10.100.7.41,157.119.127.12,63143,443,TCP,0.05,40,39120,"SYN,ACK,PSH,FIN",0,benign,0
FLW-866337-573817e3,2026-09-20T08:34:50.238146,10.100.9.18,10.200.2.53,64353,53,UDP,0.02481,2,276,NONE,0,benign,0
FLW-369224-b3ec6cf2,2026-09-20T08:40:51.393862,10.100.7.19,151.149.25.166,53957,443,TCP,2.85352,62,31579,"SYN,ACK,PSH,FIN",0,benign,0
FLW-592658-70e1786c,2026-09-20T08:19:02.265931,10.100.9.34,151.141.139.95,57962,443,TCP,4.71114,54,53862,"SYN,ACK,PSH,FIN",0,benign,0
FLW-246087-0ea692b0,2026-09-20T08:10:52.763149,10.100.6.10,10.200.1.11,51669,0,ICMP,0.00891,2,128,NONE,0,benign,0
FLW-704003-615a822d,2026-09-20T08:00:08.389871,10.100.8.20,10.200.2.53,60890,53,UDP,0.05477,4,392,NONE,0,benign,0
FLW-300400-154e75b4,2026-09-20T08:17:34.664066,10.100.4.47,13.184.177.118,56902,443,TCP,1.74776,37,30015,"SYN,ACK,PSH,FIN",0,benign,0
FLW-972577-ae383521,2026-09-20T08:02:05.814942,10.100.2.46,13.92.244.23,59805,443,TCP,0.54494,18,17709,"SYN,ACK,PSH,FIN",0,benign,0
FLW-454649-9c6a1b71,2026-09-20T08:54:16.716881,10.100.1.18,157.124.171.125,61705,443,TCP,0.05,40,17178,"SYN,ACK,PSH,FIN",0,benign,0
FLW-707554-57b9a9ae,2026-09-20T08:38:34.038731,10.100.2.44,10.200.2.53,49286,53,UDP,0.01755,2,299,NONE,0,benign,0
FLW-763413-356a9a21,2026-09-20T08:30:55.662039,10.100.8.11,10.200.1.22,63251,123,UDP,0.00157,2,96,NONE,0,benign,0
FLW-807017-40327659,2026-09-20T08:44:18.426571,10.200.2.20,10.200.3.10,54846,1433,TCP,11.4454,81,83308,"SYN,ACK,PSH",16,benign,0
FLW-434375-10fe1761,2026-09-20T08:33:17.618744,10.200.3.17,10.200.3.20,52865,1433,TCP,1.89682,130,112143,"SYN,ACK,PSH",16,benign,0
FLW-974134-bea44360,2026-09-20T08:16:41.066543,10.100.8.21,10.200.2.53,57656,53,UDP,0.04302,4,217,NONE,0,benign,0
FLW-990472-71694add,2026-09-20T08:02:01.936279,10.100.7.30,157.211.117.206,55568,443,TCP,0.65409,39,32825,"SYN,ACK,PSH,FIN",0,benign,0
FLW-749219-71df9b8d,2026-09-20T08:23:18.597798,10.100.6.36,151.116.179.52,55282,443,TCP,4.74851,29,17808,"SYN,ACK,PSH,FIN",0,benign,0
FLW-337272-b2b9035a,2026-09-20T08:39:24.873071,10.200.1.12,10.200.3.30,59244,1433,TCP,3.50457,126,143518,"SYN,ACK,PSH",16,benign,0
FLW-741307-73298afd,2026-09-20T08:53:54.826905,10.100.5.10,10.200.1.53,53340,53,UDP,0.00943,2,245,NONE,0,benign,0
FLW-199778-c91c04b3,2026-09-20T08:29:24.548364,10.100.5.48,10.200.1.29,59199,123,UDP,0.00222,2,96,NONE,0,benign,0
FLW-556924-0ff8ee34,2026-09-20T08:13:10.505638,10.100.5.11,13.8.89.111,50797,443,TCP,0.05,60,62397,"SYN,ACK,PSH,FIN",0,benign,0
FLW-996211-813d941e,2026-09-20T08:22:33.663850,10.100.2.44,10.200.1.53,55276,53,UDP,0.02617,2,145,NONE,0,benign,0
FLW-549617-bc3e15ff,2026-09-20T08:57:54.533778,10.100.8.24,104.95.226.24,52501,443,TCP,6.17342,33,35225,"SYN,ACK,PSH,FIN",0,benign,0
FLW-437250-dc6fb9f4,2026-09-20T08:51:49.905978,10.200.1.25,10.200.3.20,51900,1433,TCP,1.79162,148,130711,"SYN,ACK,PSH",16,benign,0
FLW-546506-4e6923a6,2026-09-20T08:26:18.177708,10.100.9.21,104.68.195.247,53479,443,TCP,0.81995,37,16458,"SYN,ACK,PSH,FIN",0,benign,0
FLW-439505-f3c8b3e8,2026-09-20T08:36:34.729931,10.100.3.21,157.210.3.228,50070,443,TCP,4.36186,56,41807,"SYN,ACK,PSH,FIN",0,benign,0
FLW-961300-c3d65aa0,2026-09-20T08:20:06.674958,10.100.4.30,104.45.118.218,57157,443,TCP,2.19267,75,63413,"SYN,ACK,PSH,FIN",0,benign,0
FLW-525059-699a11b4,2026-09-20T08:42:56.544610,10.200.2.25,10.200.3.10,60424,5432,TCP,7.54588,91,63926,"SYN,ACK,PSH",16,benign,0
FLW-905744-e523cc11,2026-09-20T08:28:35.889509,10.100.1.34,13.8.89.111,50300,443,TCP,1.30438,39,29359,"SYN,ACK,PSH,FIN",0,benign,0
FLW-462197-1e083fa5,2026-09-20T08:59:46.117368,10.100.5.24,10.200.1.53,59230,53,UDP,0.00769,2,413,NONE,0,benign,0
FLW-490651-d7619d67,2026-09-20T08:07:44.249890,10.100.3.18,13.41.229.128,65419,443,TCP,0.97059,44,22906,"SYN,ACK,PSH,FIN",0,benign,0
FLW-297380-c40f23de,2026-09-20T08:27:48.998657,10.100.4.41,10.200.2.53,64458,53,UDP,0.02143,2,432,NONE,0,benign,0
FLW-381669-29a76851,2026-09-20T08:19:58.411504,10.100.7.39,10.200.1.53,49282,53,UDP,0.03083,2,153,NONE,0,benign,0
FLW-426124-57bf149f,2026-09-20T08:04:33.222142,10.100.5.25,10.200.2.53,54538,53,UDP,0.01231,2,333,NONE,0,benign,0
FLW-299090-40cad925,2026-09-20T08:33:51.813649,10.100.8.21,157.153.183.223,59605,443,TCP,1.06165,77,68901,"SYN,ACK,PSH,FIN",0,benign,0
FLW-611284-e68e3207,2026-09-20T08:48:04.163669,10.100.6.33,10.200.1.53,59758,53,UDP,0.02211,2,244,NONE,0,benign,0
FLW-967636-1943a229,2026-09-20T08:46:34.381665,10.100.5.38,10.200.2.21,51532,123,UDP,0.00964,2,96,NONE,0,benign,0
FLW-654133-1882fae3,2026-09-20T08:46:15.107473,10.100.4.26,10.200.3.21,60753,123,UDP,0.01213,2,96,NONE,0,benign,0
FLW-444897-fc203d01,2026-09-20T08:20:33.397372,10.100.7.22,151.227.24.191,53342,443,TCP,3.76985,79,56049,"SYN,ACK,PSH,FIN",0,benign,0
FLW-408618-4b5de391,2026-09-20T08:52:30.589073,10.100.2.40,157.153.183.223,52213,443,TCP,0.79681,76,48192,"SYN,ACK,PSH,FIN",0,benign,0
FLW-530864-9013347a,2026-09-20T08:48:31.591581,10.100.5.38,151.247.114.227,56669,443,TCP,6.16756,68,42431,"SYN,ACK,PSH,FIN",0,benign,0
FLW-629953-869317ef,2026-09-20T08:16:48.852120,10.100.1.41,13.184.177.118,63836,443,TCP,3.79649,93,34859,"SYN,ACK,PSH,FIN",0,benign,0
FLW-354418-aaa509f5,2026-09-20T08:47:24.168445,10.100.9.28,104.117.129.145,53091,443,TCP,1.46531,36,23946,"SYN,ACK,PSH,FIN",0,benign,0
FLW-554233-21667bda,2026-09-20T08:01:37.355390,10.100.5.36,104.45.118.218,65014,443,TCP,1.10679,37,30629,"SYN,ACK,PSH,FIN",0,benign,0
FLW-269489-29187c7e,2026-09-20T08:55:07.763497,10.100.1.42,104.95.226.24,49303,443,TCP,0.27911,26,14723,"SYN,ACK,PSH,FIN",0,benign,0
FLW-883121-4bb34665,2026-09-20T08:59:19.238465,10.200.2.17,10.200.3.20,63076,1433,TCP,2.14966,209,175468,"SYN,ACK,PSH",16,benign,0
FLW-128000-b4c2d76e,2026-09-20T08:21:01.227099,10.100.9.14,104.95.226.24,55414,443,TCP,3.03062,95,54374,"SYN,ACK,PSH,FIN",0,benign,0
FLW-996282-dd76de16,2026-09-20T08:01:02.042049,10.100.3.43,157.174.162.36,58566,443,TCP,1.40317,31,22138,"SYN,ACK,PSH,FIN",0,benign,0
FLW-660304-916737e4,2026-09-20T08:21:31.656138,10.100.2.12,10.200.2.53,53673,53,UDP,0.03858,4,247,NONE,0,benign,0
FLW-775722-a4b7cbca,2026-09-20T08:38:58.931593,10.200.2.23,10.200.3.20,50623,5432,TCP,8.2931,140,127988,"SYN,ACK,PSH",16,benign,0
FLW-904759-d3fff293,2026-09-20T08:04:17.601343,10.100.5.30,104.199.17.22,49661,443,TCP,6.89292,54,42793,"SYN,ACK,PSH,FIN",0,benign,0
FLW-835073-f89cbe76,2026-09-20T08:03:41.260983,10.100.7.32,10.200.1.53,53506,53,UDP,0.03407,2,441,NONE,0,benign,0
FLW-552035-0bc707e8,2026-09-20T08:19:13.973008,10.100.1.31,157.30.87.245,52263,443,TCP,0.08127,84,67348,"SYN,ACK,PSH,FIN",0,benign,0
FLW-460605-05674b74,2026-09-20T08:43:43.838383,10.100.9.35,10.200.2.53,60691,53,UDP,0.02696,2,252,NONE,0,benign,0
FLW-397605-46eb87e3,2026-09-20T08:59:08.921656,10.100.2.47,10.200.2.21,49487,123,UDP,0.00311,2,96,NONE,0,benign,0
FLW-452310-17dc21cb,2026-09-20T08:06:59.878989,10.200.1.12,10.200.3.10,55706,5432,TCP,3.8073,159,118370,"SYN,ACK,PSH",16,benign,0
FLW-131309-c7a21875,2026-09-20T08:03:13.846898,10.200.1.10,10.200.3.20,53306,1433,TCP,3.24501,124,123361,"SYN,ACK,PSH",16,benign,0
FLW-795452-5ecf3df3,2026-09-20T08:11:47.237348,10.100.9.14,10.200.2.53,64982,53,UDP,0.00262,2,296,NONE,0,benign,0
FLW-824199-815a6d8f,2026-09-20T08:55:10.805271,10.200.2.23,10.200.3.10,55607,1433,TCP,2.39734,123,104273,"SYN,ACK,PSH",16,benign,0
FLW-155553-737397ad,2026-09-20T08:29:34.386787,10.100.9.16,13.74.158.131,52853,443,TCP,5.09375,83,64631,"SYN,ACK,PSH,FIN",0,benign,0
FLW-386748-defeaf48,2026-09-20T08:38:13.309101,10.100.6.19,151.25.114.230,63382,443,TCP,0.34416,17,11328,"SYN,ACK,PSH,FIN",0,benign,0
FLW-143786-d2f7d8c0,2026-09-20T08:53:46.540525,10.100.2.37,20.81.52.243,54740,443,TCP,1.52771,53,31857,"SYN,ACK,PSH,FIN",0,benign,0
FLW-248780-15e2e8e7,2026-09-20T08:05:49.120399,10.100.3.39,10.200.2.53,62528,53,UDP,0.03777,2,328,NONE,0,benign,0
FLW-823778-cafca93e,2026-09-20T08:57:03.961968,10.100.3.44,104.68.195.247,54187,443,TCP,5.37618,90,81566,"SYN,ACK,PSH,FIN",0,benign,0
FLW-911865-4db7521d,2026-09-20T08:09:38.592201,10.200.1.11,10.200.3.30,54230,1433,TCP,9.15109,195,198428,"SYN,ACK,PSH",16,benign,0
FLW-186113-7f330f8b,2026-09-20T08:21:26.515065,10.100.2.26,20.112.41.212,60154,443,TCP,0.67125,56,43086,"SYN,ACK,PSH,FIN",0,benign,0
FLW-617862-a062a304,2026-09-20T08:09:27.527634,10.100.6.16,104.199.17.22,64764,443,TCP,3.31348,44,35677,"SYN,ACK,PSH,FIN",0,benign,0
FLW-983864-6b0a8f2b,2026-09-20T08:17:51.188523,10.200.2.13,10.200.3.10,61448,1433,TCP,0.49825,197,216989,"SYN,ACK,PSH",16,benign,0
FLW-318218-a9dbeffc,2026-09-20T08:37:19.953050,10.100.1.18,13.44.77.235,53669,443,TCP,0.37073,60,50002,"SYN,ACK,PSH,FIN",0,benign,0
FLW-103440-1055ad81,2026-09-20T08:32:57.833810,10.100.6.24,151.193.126.183,64171,443,TCP,3.52271,71,38890,"SYN,ACK,PSH,FIN",0,benign,0
FLW-661656-aa5f0f05,2026-09-20T08:47:53.373519,10.200.2.23,10.200.3.20,63005,5432,TCP,15.45537,100,94685,"SYN,ACK,PSH",16,benign,0
FLW-529865-303208f2,2026-09-20T08:33:05.517434,10.100.4.13,10.200.1.53,65330,53,UDP,0.03703,2,135,NONE,0,benign,0
FLW-911540-626cb7c3,2026-09-20T08:30:34.519630,10.100.4.29,10.200.2.53,60733,53,UDP,0.04416,2,266,NONE,0,benign,0
FLW-286634-67b84633,2026-09-20T08:23:27.681174,10.100.7.12,104.36.77.141,56791,443,TCP,0.46422,26,22677,"SYN,ACK,PSH,FIN",0,benign,0
FLW-713581-8f966374,2026-09-20T08:11:45.579380,10.100.3.14,151.120.203.49,56229,443,TCP,0.23138,42,28725,"SYN,ACK,PSH,FIN",0,benign,0
FLW-328491-ceae2204,2026-09-20T08:52:40.092888,10.100.3.22,104.33.214.115,61736,443,TCP,3.37445,31,27302,"SYN,ACK,PSH,FIN",0,benign,0
FLW-430328-f9726425,2026-09-20T08:12:17.969487,10.100.9.14,151.132.120.81,62717,443,TCP,0.92131,61,51543,"SYN,ACK,PSH,FIN",0,benign,0
FLW-519933-5ed4628e,2026-09-20T08:41:57.883424,10.100.7.28,10.200.1.25,60069,123,UDP,0.01075,2,96,NONE,0,benign,0
FLW-552197-b74f090f,2026-09-20T08:55:25.695696,10.100.9.37,10.200.3.22,62363,123,UDP,0.01937,2,96,NONE,0,benign,0
FLW-964653-2cc23059,2026-09-20T08:20:44.430395,10.100.9.25,10.200.1.21,52764,0,ICMP,0.00697,2,128,NONE,0,benign,0
FLW-722831-d22c84f1,2026-09-20T08:47:37.131544,10.100.8.35,13.212.111.205,52315,443,TCP,0.09962,79,72971,"SYN,ACK,PSH,FIN",0,benign,0
FLW-239094-b1bbf156,2026-09-20T08:18:41.357355,10.100.9.32,10.200.3.26,57172,123,UDP,0.01964,2,96,NONE,0,benign,0
FLW-849703-51985922,2026-09-20T08:04:53.995583,10.100.8.31,13.110.79.160,50836,443,TCP,2.79107,56,42671,"SYN,ACK,PSH,FIN",0,benign,0
FLW-522811-547baffe,2026-09-20T08:15:07.421159,10.100.1.19,13.78.206.148,64127,443,TCP,1.80031,30,23554,"SYN,ACK,PSH,FIN",0,benign,0
FLW-148223-8f932a35,2026-09-20T08:10:51.860402,10.100.5.23,10.200.1.53,62392,53,UDP,0.03563,2,280,NONE,0,benign,0
FLW-313878-a9f08a90,2026-09-20T08:16:36.097892,10.100.7.12,10.200.2.22,49501,123,UDP,0.0069,2,96,NONE,0,benign,0
FLW-370588-9cefd8e0,2026-09-20T08:41:02.279459,10.100.2.12,13.110.79.160,54189,443,TCP,2.00694,49,33992,"SYN,ACK,PSH,FIN",0,benign,0
FLW-262280-7636c989,2026-09-20T08:30:38.378274,10.100.3.33,13.27.45.150,54148,443,TCP,6.01792,123,94828,"SYN,ACK,PSH,FIN",0,benign,0
FLW-745035-172983d5,2026-09-20T08:18:02.588070,10.100.6.17,10.200.2.21,63510,123,UDP,0.01565,2,96,NONE,0,benign,0
FLW-807794-901154d1,2026-09-20T08:54:27.591078,10.100.5.25,104.45.118.218,57838,443,TCP,3.47702,36,22631,"SYN,ACK,PSH,FIN",0,benign,0
FLW-504422-9ec58688,2026-09-20T08:31:56.412218,10.200.2.23,10.200.3.10,57929,5432,TCP,1.85921,122,133118,"SYN,ACK,PSH",16,benign,0
FLW-369738-79d186b8,2026-09-20T08:38:53.583935,10.200.1.29,10.200.3.30,56707,1433,TCP,23.11402,150,122850,"SYN,ACK,PSH",16,benign,0
FLW-713447-83eb2e36,2026-09-20T08:51:58.470911,10.100.7.34,10.200.2.14,62242,123,UDP,0.01984,2,96,NONE,0,benign,0
FLW-616595-2afdaf2c,2026-09-20T08:14:31.966394,10.100.6.31,157.77.174.161,60055,443,TCP,2.87344,32,24105,"SYN,ACK,PSH,FIN",0,benign,0
FLW-615663-9fc13525,2026-09-20T08:51:17.102990,10.100.3.39,157.58.144.171,65190,443,TCP,0.33172,46,30869,"SYN,ACK,PSH,FIN",0,benign,0
FLW-595953-1014b9f3,2026-09-20T08:01:09.427602,10.100.2.11,10.200.1.53,63889,53,UDP,0.03055,2,351,NONE,0,benign,0
FLW-921284-983690d2,2026-09-20T08:43:26.730572,10.100.7.27,157.58.144.171,60631,443,TCP,0.28491,60,42420,"SYN,ACK,PSH,FIN",0,benign,0
FLW-437055-75f080cd,2026-09-20T08:54:31.716282,10.200.1.22,10.200.3.20,52692,1433,TCP,3.28589,84,71010,"SYN,ACK,PSH",16,benign,0
FLW-690774-5b5bdf9d,2026-09-20T08:43:37.734586,10.100.6.48,13.44.77.235,52595,443,TCP,5.52264,57,51900,"SYN,ACK,PSH,FIN",0,benign,0
FLW-135378-5cffbc66,2026-09-20T08:26:06.310468,10.100.3.45,151.244.107.123,59663,443,TCP,0.98486,47,18943,"SYN,ACK,PSH,FIN",0,benign,0
FLW-814818-65a63dd4,2026-09-20T08:44:14.643404,10.100.3.10,20.15.218.72,60625,443,TCP,1.35796,66,55617,"SYN,ACK,PSH,FIN",0,benign,0
FLW-105529-02a7aebd,2026-09-20T08:00:38.713383,10.100.8.27,13.198.194.50,62561,443,TCP,3.00204,49,33914,"SYN,ACK,PSH,FIN",0,benign,0
FLW-381990-560bfcdc,2026-09-20T08:40:49.327907,10.100.2.36,10.200.2.53,65495,53,UDP,0.03344,2,396,NONE,0,benign,0
FLW-889768-e1246ac6,2026-09-20T08:54:03.890898,10.200.3.21,10.200.3.30,49434,5432,TCP,12.02163,130,116633,"SYN,ACK,PSH",16,benign,0
FLW-741721-11324a7b,2026-09-20T08:10:50.400198,10.100.7.30,151.143.202.78,63850,443,TCP,1.95082,44,29273,"SYN,ACK,PSH,FIN",0,benign,0
FLW-120684-ef01fc24,2026-09-20T08:39:27.082517,10.200.1.23,10.200.3.10,52962,1433,TCP,7.08542,106,91952,"SYN,ACK,PSH",16,benign,0
FLW-516860-79439b3d,2026-09-20T08:06:21.072047,10.100.4.25,20.190.94.246,55454,443,TCP,0.98142,54,52668,"SYN,ACK,PSH,FIN",0,benign,0
FLW-757863-1dcb57cd,2026-09-20T08:00:49.253360,10.100.4.25,151.36.63.30,57638,443,TCP,2.42268,36,33991,"SYN,ACK,PSH,FIN",0,benign,0
FLW-363679-c351a813,2026-09-20T08:47:27.369526,10.100.9.20,20.144.21.195,50778,443,TCP,2.87565,44,31572,"SYN,ACK,PSH,FIN",0,benign,0
FLW-586750-669400fa,2026-09-20T08:34:02.228255,10.100.6.26,151.143.202.78,54158,443,TCP,4.42988,49,40857,"SYN,ACK,PSH,FIN",0,benign,0
FLW-599521-126fa2a3,2026-09-20T08:15:14.341123,10.100.3.13,10.200.2.53,52766,53,UDP,0.03963,2,479,NONE,0,benign,0
FLW-356086-059f3209,2026-09-20T08:45:07.067238,10.100.5.31,10.200.3.28,58012,0,ICMP,0.00312,2,128,NONE,0,benign,0
FLW-817950-5c924e67,2026-09-20T08:48:36.810060,10.100.6.30,10.200.1.53,50328,53,UDP,0.05749,4,469,NONE,0,benign,0
FLW-689109-4d3dd1a0,2026-09-20T08:18:38.132712,10.100.5.38,10.200.1.53,62561,53,UDP,0.00931,2,397,NONE,0,benign,0
FLW-202787-72824c13,2026-09-20T08:33:58.872162,10.100.4.42,151.193.178.91,53526,443,TCP,0.12906,63,49518,"SYN,ACK,PSH,FIN",0,benign,0
FLW-866907-9472485c,2026-09-20T08:15:50.448855,10.200.2.19,10.200.3.10,55292,1433,TCP,2.71065,121,102244,"SYN,ACK,PSH",16,benign,0
FLW-512959-ca8c1710,2026-09-20T08:17:27.011581,10.200.3.22,10.200.3.10,65498,1433,TCP,16.13968,141,140039,"SYN,ACK,PSH",16,benign,0
FLW-105105-459bc672,2026-09-20T08:02:24.632236,10.100.9.46,13.190.97.67,65131,443,TCP,1.18373,58,26347,"SYN,ACK,PSH,FIN",0,benign,0
FLW-558171-c1045299,2026-09-20T08:03:48.223971,10.100.8.10,10.200.3.27,60535,0,ICMP,0.00707,2,128,NONE,0,benign,0
FLW-158072-54e3dfa1,2026-09-20T08:26:41.415211,10.200.1.22,10.200.3.30,60835,1433,TCP,6.36972,116,79570,"SYN,ACK,PSH",16,benign,0
FLW-101926-c75a8dd9,2026-09-20T08:29:49.091275,10.100.2.29,10.200.1.53,56930,53,UDP,0.05742,2,372,NONE,0,benign,0
FLW-650472-735b86ca,2026-09-20T08:40:57.130602,10.100.6.36,157.28.170.171,51682,443,TCP,5.70613,29,21044,"SYN,ACK,PSH,FIN",0,benign,0
FLW-110192-a0dd5ea6,2026-09-20T08:51:01.097856,10.100.9.32,157.28.157.233,64592,443,TCP,6.76964,72,29760,"SYN,ACK,PSH,FIN",0,benign,0
FLW-762665-51152d94,2026-09-20T08:11:19.143858,10.100.1.27,10.200.1.53,60596,53,UDP,0.04196,2,224,NONE,0,benign,0
FLW-509764-628f891f,2026-09-20T08:29:40.605087,10.100.4.42,13.164.103.209,53862,443,TCP,6.45886,57,24546,"SYN,ACK,PSH,FIN",0,benign,0
FLW-181715-9ec2316a,2026-09-20T08:02:22.927591,10.100.1.45,10.200.2.53,62360,53,UDP,0.04151,2,222,NONE,0,benign,0
